Income,Kidhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Response,Year_Birth,Dt_Customer
66480.0,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1965,31-05-2014
76773.0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1954,25-02-2013
81698.0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1983,01-03-2013
54466.0,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1973,09-02-2014
98777.0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1960,17-02-2014
16269.0,1,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1984,30-08-2013
71819.0,0,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1971,28-08-2013
33569.0,1,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1983,16-10-2013
36262.0,0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1983,20-09-2013
22634.0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1966,16-01-2013
47025.0,0,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1978,12-09-2013
70566.0,0,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1968,06-10-2013
31605.0,1,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1979,22-11-2012
52034.0,1,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1973,17-05-2013
48526.0,1,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1979,24-12-2013
46734.0,0,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1954,18-11-2012
39552.0,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1962,18-12-2012
86358.0,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1966,08-08-2012
46931.0,2,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1977,24-04-2014
16581.0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1985,12-01-2013
63998.0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1952,20-12-2013
67381.0,0,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1951,15-01-2013
25930.0,1,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1967,10-10-2013
42693.0,1,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1978,07-06-2014
85606.0,0,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1976,12-11-2012
72903.0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1985,29-10-2013
49669.0,1,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1974,24-05-2014
36778.0,1,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1968,05-08-2012
85696.0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1962,03-05-2013
10979.0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1989,22-05-2014
49678.0,0,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1961,02-02-2013
56129.0,0,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1953,20-06-2013
37155.0,1,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1989,31-01-2013
21282.0,1,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1978,11-05-2014
33419.0,0,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1962,17-08-2013
63285.0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1945,05-11-2013
21255.0,1,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1974,21-01-2014
42162.0,1,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1981,19-11-2013
54450.0,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1956,14-09-2012
57744.0,0,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1954,12-11-2013
26576.0,1,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1986,13-10-2012
57513.0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1943,06-07-2013
68142.0,0,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1964,29-08-2012
7500.0,0,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1979,29-08-2012
83145.0,0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1974,22-09-2012
54197.0,0,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1960,03-04-2014
23091.0,1,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1963,28-05-2014
46049.0,1,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1976,21-07-2013
56715.0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1974,05-12-2012
79410.0,0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1961,29-05-2014
57304.0,0,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1951,11-03-2013
44375.0,0,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1965,23-03-2014
54450.0,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1956,14-09-2012
59594.0,0,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1965,20-10-2012
80685.0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1994,22-08-2012
40344.0,0,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1974,13-10-2013
62710.0,0,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1972,23-05-2013
48985.0,0,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1968,05-07-2013
35322.0,1,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1968,22-08-2012
77142.0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1948,29-05-2013
81657.0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1969,22-01-2014
14421.0,0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1996,17-02-2014
20130.0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1974,17-03-2014
74214.0,0,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1990,26-08-2012
66726.0,1,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1957,12-01-2014
23724.0,1,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1979,08-01-2013
47353.0,0,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1960,13-11-2013
33444.0,1,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1952,03-11-2012
54386.0,0,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1981,17-05-2013
28510.0,1,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1981,13-04-2013
90638.0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1991,13-02-2014
48070.0,0,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1950,13-01-2013
43140.0,0,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1957,05-01-2013
54959.0,0,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1961,19-01-2013
15056.0,1,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1958,03-05-2013
26954.0,1,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1971,08-05-2014
22327.0,1,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1985,02-08-2013
44393.0,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1965,22-08-2013
62000.0,0,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1952,25-08-2013
31497.0,0,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1962,06-12-2012
45894.0,0,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1974,27-02-2014
78579.0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1970,22-12-2012
67369.0,0,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1969,17-11-2012
58401.0,0,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1960,20-04-2014
62307.0,0,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1952,17-02-2014
43641.0,1,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1969,22-04-2013
63841.0,0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1968,21-04-2013
46891.0,0,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1965,01-09-2013
70091.0,1,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1969,31-03-2013
78075.0,0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1972,05-04-2014
59184.0,0,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1961,09-09-2012
54809.0,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1977,11-09-2013
58113.0,0,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1959,25-01-2013
51412.0,0,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1958,31-12-2013
15287.0,1,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1979,10-10-2012
66636.0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1957,17-08-2013
50965.0,0,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1956,20-02-2013
84618.0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1965,22-11-2013
18351.0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1990,29-10-2013
40451.0,0,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1957,16-02-2014
36317.0,0,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1965,22-05-2013
42213.0,0,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1957,12-10-2013
65748.0,0,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1955,15-04-2013
77044.0,0,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1972,27-10-2013
74918.0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1969,12-03-2013
56721.0,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1972,31-10-2012
42160.0,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1975,28-06-2013
61559.0,0,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1965,17-07-2013
33629.0,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1963,08-08-2012
68682.0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1991,06-10-2013
34377.0,0,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1963,19-01-2013
8940.0,1,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1986,22-08-2012
26228.0,1,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1973,22-09-2013
77297.0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1957,26-01-2013
40211.0,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1981,30-07-2013
33438.0,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1958,22-09-2013
75032.0,0,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1959,28-04-2013
61284.0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1955,12-10-2013
22518.0,1,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1986,22-10-2012
54730.0,0,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1975,15-08-2013
38452.0,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1955,30-03-2014
44421.0,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1971,15-02-2013
38197.0,1,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1986,29-06-2013
41986.0,0,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1978,09-02-2014
28427.0,1,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1983,21-03-2013
37395.0,1,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1976,02-05-2014
64722.0,1,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1971,26-05-2014
55249.0,0,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1956,17-04-2014
84906.0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1972,04-10-2013
28691.0,1,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1989,04-07-2013
44213.0,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1952,29-11-2013
25707.0,1,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1984,18-01-2014
59062.0,2,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1967,03-10-2013
76624.0,0,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1962,24-05-2014
66000.0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1947,20-04-2014
27683.0,1,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1978,04-08-2012
1730.0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1971,18-05-2014
7500.0,1,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1992,03-12-2012
40521.0,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1968,05-04-2013
20427.0,1,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1973,24-03-2014
65106.0,0,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1975,24-05-2014
69969.0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1965,27-08-2013
67433.0,0,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1952,16-07-2013
77766.0,0,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1967,22-02-2013
74716.0,0,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1972,12-09-2013
68118.0,0,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1963,18-10-2013
55158.0,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1970,30-07-2012
62972.0,0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1955,03-08-2012
74190.0,0,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1975,12-05-2014
39356.0,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1976,19-03-2014
76653.0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1969,16-08-2013
35860.0,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1973,19-05-2014
90687.0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1983,22-05-2013
73450.0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1982,05-12-2013
31454.0,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1960,06-07-2013
47139.0,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1952,06-03-2014
83829.0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1975,08-10-2013
53378.0,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1963,24-09-2012
19656.0,1,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1970,08-02-2013
45579.0,0,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1948,20-08-2013
85485.0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1958,21-06-2014
55956.0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1944,07-04-2014
64191.0,0,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1963,22-01-2013
38808.0,1,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1972,26-08-2012
57183.0,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1966,19-03-2013
23748.0,1,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1968,21-11-2012
66303.0,0,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1971,26-02-2013
37368.0,1,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1975,16-12-2013
40800.0,1,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1964,01-01-2013
71847.0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1978,21-09-2012
46149.0,0,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1975,29-11-2013
78687.0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1983,09-08-2012
49118.0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1971,18-08-2012
37633.0,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1957,20-09-2012
39767.0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1951,21-07-2013
26997.0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1951,05-11-2012
33986.0,1,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1970,14-03-2013
57091.0,0,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1972,23-11-2012
46831.0,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1969,08-06-2013
83151.0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1972,10-02-2013
52531.0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1971,30-12-2012
15759.0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1956,05-09-2013
