v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,group,y
1,0,1,1,1,1,0,1,0,0,1,26.89321568
0,1,1,1,0,0,1,1,0,1,1,-29.06270597
0,0,1,0,0,1,1,1,1,0,1,127.648824
0,1,1,1,0,1,1,0,1,1,1,29.70322806
1,0,1,1,0,1,0,0,0,0,1,-93.30135742
0,1,1,0,0,1,1,0,1,0,1,21.84860284
0,1,1,1,1,1,0,0,0,1,1,187.7554849
1,0,1,0,0,1,0,0,1,1,1,-41.55380364
0,0,1,0,0,0,1,1,0,0,1,-18.63331451
0,1,1,1,1,0,1,0,1,1,1,39.53812599
0,1,1,1,1,1,0,0,0,0,1,1.395991841
1,0,1,0,1,0,1,0,0,1,1,-61.23366591
0,1,1,1,0,1,1,0,1,1,1,44.41793169
1,1,1,1,1,1,1,1,1,0,1,182.3442447
0,0,1,0,0,1,0,0,1,0,1,-9.198156627
1,0,1,0,1,0,0,0,1,0,1,-70.07266616
1,1,1,1,0,0,1,0,0,1,1,-95.43861166
0,0,1,1,1,1,1,0,0,0,1,54.7932111
1,0,1,0,0,1,0,1,0,0,1,39.06229605
1,0,1,1,1,0,0,1,0,1,1,-53.12982023
1,0,1,0,1,0,1,0,0,0,1,-82.66031448
0,0,1,1,0,0,0,0,0,1,1,-91.45552997
1,0,1,0,0,0,0,0,0,0,1,-129.6037089
0,1,1,0,1,0,0,1,1,0,1,20.74367842
1,1,1,1,0,0,1,1,0,0,1,40.94576238
0,1,1,0,0,1,0,0,1,0,1,-97.09698394
1,0,1,1,0,0,0,1,0,0,1,-61.08535995
0,0,1,0,0,0,1,1,0,1,1,-38.88582641
0,1,1,0,0,0,0,0,0,1,1,-125.7979667
1,1,1,0,0,1,1,0,0,0,1,39.9114718
0,1,1,1,1,1,1,0,0,1,1,135.2951045
1,0,1,0,0,1,0,0,0,1,1,4.894284871
0,1,1,1,0,0,1,1,0,1,1,-114.796122
1,0,1,1,0,0,1,1,1,0,1,-105.5886856
1,0,1,0,0,0,1,1,0,0,1,-104.2837355
1,0,1,1,0,0,0,1,1,1,1,-71.15771684
1,1,1,1,1,1,0,1,0,0,1,0.197512294
1,1,1,1,0,1,1,0,0,0,1,-2.838142253
0,1,1,0,0,0,1,0,1,0,1,-81.78788531
1,0,1,1,0,1,1,0,1,0,1,58.08852522
1,0,1,0,0,1,0,1,0,0,1,35.70169188
0,0,1,1,0,0,1,1,1,1,1,37.22554845
1,0,1,1,1,0,1,0,1,0,1,-17.83348566
1,1,1,0,0,1,0,1,1,1,1,-66.03954497
0,1,1,0,1,1,1,0,0,0,1,136.0622561
1,0,1,1,0,1,1,0,0,0,1,-46.04194338
1,0,1,0,0,1,1,1,1,1,1,99.23584742
0,1,1,1,1,1,1,1,1,1,1,113.299855
1,1,1,1,1,0,0,1,0,1,1,-129.1896712
1,0,1,1,0,1,0,0,1,0,1,-7.592370213
1,0,1,1,0,1,1,1,1,1,1,23.58674746
1,1,1,1,0,0,1,1,1,0,1,-45.43361307
1,1,1,0,0,1,1,0,0,1,1,21.34637236
1,0,1,0,0,1,0,1,1,0,1,-38.52264745
1,0,1,1,0,1,1,0,1,1,1,75.21325428
1,1,1,1,1,1,0,1,0,0,1,6.389563631
0,1,1,0,1,0,0,0,0,1,1,-44.27546288
0,1,1,0,1,1,0,0,1,0,1,63.36403051
1,1,1,0,0,1,1,1,0,0,1,99.03207431
1,0,1,0,1,1,0,1,1,1,1,31.08838137
0,0,1,0,0,1,1,0,0,0,1,45.00740512
1,0,1,1,1,1,1,1,0,0,1,139.4946103
1,1,1,1,1,1,1,1,0,1,1,169.2817798
0,1,1,0,1,1,0,1,1,0,1,-0.858065641
0,0,1,1,0,0,1,0,0,1,1,-162.370313
1,0,1,0,0,0,1,0,1,0,1,54.00917964
1,0,1,0,1,0,0,0,1,0,1,-87.20341562
1,0,1,1,0,0,1,0,1,0,1,-18.43307421
0,1,1,0,1,1,1,0,0,0,1,203.8713583
1,1,1,1,0,1,0,0,1,1,1,-117.488916
0,0,1,0,0,0,0,1,1,1,1,-114.1454439
1,1,1,0,1,0,1,0,1,0,1,19.17274076
0,0,1,1,0,1,1,1,1,0,1,134.1557015
1,1,1,1,1,0,0,1,1,1,1,-84.30518845
0,0,1,1,1,1,1,0,1,0,1,152.0771628
1,1,1,0,1,0,0,0,1,0,1,-55.48529126
1,0,1,1,0,0,0,1,1,0,1,-35.14696105
1,1,1,1,0,0,0,0,0,0,1,-178.1540109
0,1,1,0,0,1,0,0,0,0,1,-44.28839993
0,0,1,0,0,1,1,1,1,0,1,72.36096264
1,0,1,1,0,0,1,0,1,1,1,-45.08644874
1,0,1,0,0,0,0,1,1,1,1,-97.99843388
1,1,1,1,1,0,1,0,0,0,1,20.99127607
1,1,1,0,1,0,1,1,1,0,1,55.44476412
0,1,1,0,0,0,1,0,0,0,1,-112.2514687
1,1,1,1,1,0,0,1,1,1,1,-7.626768892
1,0,1,0,1,0,1,1,1,0,1,-10.57852924
0,0,1,0,1,1,0,0,1,0,1,15.47996887
0,0,1,1,1,0,1,0,1,1,1,-14.18045317
1,1,1,1,1,0,0,0,1,1,1,-91.55564251
0,0,1,1,1,0,1,1,0,0,1,149.0561001
0,0,1,1,0,1,0,0,1,0,1,-166.5167263
0,0,1,0,1,1,0,0,1,1,1,-33.17561749
0,1,1,0,1,0,1,1,0,0,1,49.51708887
0,1,1,0,1,1,1,0,0,1,1,225.6786715
1,1,1,0,1,1,1,1,1,1,1,84.53246651
0,0,1,0,1,1,0,0,1,1,1,15.17479681
1,1,1,1,1,1,0,1,1,0,1,2.31113351
0,0,1,0,1,1,0,0,0,0,1,-43.86845522
1,0,1,1,1,0,0,0,1,0,1,-44.99257033
1,0,1,0,0,0,1,1,0,1,1,-158.7746113
0,1,1,0,0,1,0,0,1,1,1,66.26167964
1,1,1,1,0,1,1,1,1,0,1,65.03985586
0,1,1,0,0,1,0,0,0,1,1,-96.97465673
0,1,1,1,0,1,0,0,1,0,1,-102.0740968
1,0,1,1,1,0,0,0,0,0,1,-148.0735258
1,1,1,1,1,1,1,1,1,1,1,53.67154935
1,0,1,0,1,0,0,1,1,0,1,-88.44497401
1,1,1,1,0,1,1,0,1,1,1,84.92205485
1,1,1,0,0,0,0,1,1,1,1,-172.8805442
1,0,1,0,0,0,0,0,1,0,1,-210.2204052
1,0,1,0,1,0,1,0,0,0,1,-2.660705287
1,0,1,0,0,0,1,0,0,1,1,-34.77239173
0,1,1,1,0,1,0,0,1,0,1,-104.6318683
1,1,1,0,0,0,1,0,0,0,1,-138.0219493
1,0,1,0,0,1,1,0,0,0,1,-13.62997694
1,1,1,1,1,0,0,1,0,0,1,-38.82930626
0,1,1,1,1,1,0,0,0,1,1,112.2260545
1,1,1,0,1,1,0,1,1,1,1,16.15103381
0,1,1,1,1,1,0,1,0,0,1,258.5491713
0,1,1,1,1,0,0,0,1,0,1,-101.0376591
0,1,1,0,0,1,0,1,1,0,1,-138.6677611
0,1,1,0,1,0,1,1,0,1,1,84.69728274
1,1,1,0,0,1,0,0,1,1,1,-96.90407526
1,1,1,1,0,0,1,1,0,0,1,-45.1806765
0,0,1,1,1,1,1,0,0,1,1,217.6395921
1,1,1,1,1,1,1,1,0,0,1,241.8127636
0,0,1,1,1,0,1,1,0,1,1,11.12256861
0,1,1,1,1,1,0,1,0,0,1,119.6125965
1,1,1,0,0,0,1,0,0,0,1,-28.11575591
0,1,1,1,0,1,0,1,0,0,1,-21.08089685
1,1,1,0,0,1,0,0,1,0,1,-28.0372886
0,1,1,1,0,0,1,0,0,1,1,-46.69741252
1,1,1,1,1,0,1,0,1,1,1,-82.81985057
1,0,1,0,1,1,1,0,1,1,1,249.1718785
1,0,1,1,1,0,0,0,1,1,1,-69.35610712
0,0,1,1,1,0,0,1,0,1,1,0.795825204
0,0,1,0,1,1,1,0,1,0,1,115.8688925
1,0,1,1,1,1,0,1,0,1,1,95.10254653
1,0,1,0,1,1,0,1,0,1,1,20.80805417
1,1,1,0,1,1,0,0,0,0,1,52.59377593
0,0,1,1,1,0,1,1,0,1,1,-54.5808047
0,0,1,0,1,1,0,1,1,0,1,130.5949847
1,1,1,1,0,1,1,0,1,0,1,13.14757131
0,1,1,0,1,0,0,1,1,0,1,71.41332789
0,0,1,0,1,1,0,0,1,0,1,-10.59605637
1,0,1,1,1,1,1,0,0,1,1,-30.34220651
1,1,1,1,1,0,0,1,0,0,1,-55.96041403
0,1,1,1,0,0,1,1,1,1,1,-57.82740742
0,0,1,0,1,0,1,0,0,0,1,-4.07451843
1,0,1,1,0,1,1,1,0,0,1,187.2767339
0,0,1,0,1,1,1,1,1,0,1,135.1317546
1,1,1,0,1,1,1,1,0,0,1,110.3886976
0,0,1,1,0,0,1,1,0,0,1,-49.9197279
0,1,1,0,1,0,1,1,0,1,1,-10.04686646
0,1,1,1,0,0,0,1,1,1,1,-86.4856683
0,0,1,1,1,1,1,0,0,1,1,51.15750893
1,1,1,1,1,1,0,0,0,0,1,66.131304
0,0,1,1,1,0,0,0,1,0,1,-90.05891897
1,1,1,1,1,1,1,1,0,1,1,82.19079576
0,0,1,1,0,0,1,1,0,1,1,-45.98193318
0,0,1,0,0,0,0,1,0,0,1,-100.0333616
0,1,1,1,0,0,1,0,0,0,1,-33.92486659
1,0,1,0,1,1,1,0,1,0,1,29.00337686
0,0,1,1,0,0,1,0,0,1,1,-9.894531312
0,0,1,1,1,1,1,0,1,1,1,88.89807185
1,1,1,1,0,1,1,1,1,1,1,74.05899611
1,0,1,0,0,0,0,0,1,1,1,-84.32110829
1,0,1,0,0,0,0,1,0,1,1,-154.5436747
1,0,1,1,1,1,1,0,1,1,1,101.0705046
0,1,1,0,1,1,1,1,1,1,1,194.0126042
0,0,1,1,1,1,1,1,0,1,1,113.5192462
0,1,1,0,0,1,1,0,0,1,1,59.48169612
0,1,1,0,0,0,1,1,1,0,1,-28.41822388
1,1,1,1,1,1,0,0,0,1,1,0.964950191
1,0,1,0,1,0,1,1,0,1,1,-29.35228064
1,1,1,1,0,1,0,0,0,1,1,-112.4330748
1,0,1,1,0,0,1,1,0,1,1,44.00810268
1,1,1,1,0,1,1,0,0,0,1,48.73212416
1,0,1,1,0,0,1,1,1,0,1,-11.91127375
0,1,1,1,1,0,0,1,0,0,1,63.59496121
0,0,1,1,0,1,1,0,0,1,1,-25.83658192
0,0,1,0,0,0,1,0,0,0,1,-134.0938658
1,1,1,1,0,1,0,0,0,0,1,-53.64116134
0,1,1,1,0,0,1,0,1,0,1,-5.990792408
0,1,1,1,1,1,1,1,1,1,1,198.3532644
0,0,1,1,0,1,1,0,0,0,1,105.2307953
0,0,1,0,1,1,0,0,1,1,1,26.19212684
0,0,1,0,1,1,0,1,0,1,1,-14.1213309
1,0,1,0,1,1,1,0,0,0,1,89.80664422
0,1,1,1,1,1,0,1,0,1,1,-13.17610307
0,0,1,0,1,0,0,0,0,0,1,-53.07709027
1,0,1,1,0,1,0,0,0,1,1,20.28973405
1,0,1,1,1,1,0,1,1,1,1,53.72838061
0,1,1,0,1,1,0,0,1,1,1,-74.32282899
0,0,1,1,1,1,1,1,0,0,1,242.2437197
0,0,1,0,1,0,0,1,1,1,1,-56.5480392
0,1,1,1,1,0,1,0,0,1,1,9.063511291
0,1,1,0,0,1,1,0,0,0,1,62.80811915
0,1,1,0,1,0,0,1,0,0,1,-69.9220225
1,0,1,0,0,0,0,1,1,0,1,-81.63174732
0,0,1,0,1,0,1,1,1,0,1,67.88112584
0,0,1,0,1,0,1,0,0,0,1,14.72546519
1,0,1,1,0,0,1,0,0,0,1,-26.08324796
0,1,1,0,0,0,0,0,1,1,1,-132.6978019
1,0,1,1,1,0,1,1,0,1,1,53.93035015
1,0,1,0,1,0,1,0,0,0,1,-98.13182153
1,0,1,0,1,1,0,1,1,1,1,118.1638637
1,0,1,1,0,0,1,1,0,1,1,-31.29766447
0,1,1,1,1,1,1,0,0,0,1,30.73912649
1,1,1,0,0,0,1,0,1,1,1,-108.7732609
0,0,1,1,1,0,1,1,1,0,1,129.6842073
1,0,1,1,0,1,0,1,1,0,1,60.66577102
0,1,1,1,0,1,0,0,0,0,1,-84.30530492
1,1,1,1,0,0,1,0,1,1,1,-5.628652855
0,0,1,0,0,1,0,1,1,1,1,7.230612337
0,0,1,0,0,1,1,0,0,1,1,127.745441
0,1,1,1,1,1,1,1,1,1,1,195.0415455
0,1,1,1,1,1,0,1,1,1,1,157.0564758
0,1,1,0,1,0,0,0,0,1,1,-148.1684582
0,1,1,1,0,0,0,1,0,0,1,-131.5787325
0,1,1,1,1,0,1,1,0,1,1,15.02927168
0,0,1,0,1,0,0,1,0,1,1,-88.20940164
1,1,1,1,0,0,0,0,0,1,1,-52.93817882
0,0,1,1,1,0,0,0,0,0,1,-203.5220857
0,1,1,0,0,1,1,1,0,1,1,58.59134222
1,1,1,0,1,1,1,1,1,0,1,225.0941805
0,0,1,0,0,0,0,1,1,1,1,-77.7529691
0,0,1,0,1,0,0,0,0,1,1,-34.63483552
1,0,1,0,1,1,1,1,1,0,1,156.9382804
0,1,1,1,1,1,1,1,1,0,1,144.8034692
0,1,1,1,1,1,0,0,0,1,1,13.91493978
0,1,1,0,1,0,0,1,1,1,1,43.81582493
1,1,1,0,1,0,0,0,0,1,1,-115.5916296
1,1,1,1,0,0,0,0,1,1,1,-108.5440645
0,0,1,1,1,0,1,1,0,1,1,29.95991098
1,0,1,0,1,0,0,1,1,0,1,-60.11542853
1,1,1,0,1,1,1,0,0,1,1,96.89566861
0,1,1,0,1,0,1,0,0,1,1,101.5755357
1,1,1,1,1,0,0,0,1,0,1,-98.24776076
0,1,1,0,0,0,0,0,1,1,1,-139.3862388
0,1,1,0,1,1,1,1,0,1,1,191.3620142
0,1,1,1,1,0,1,0,1,1,1,-66.71722477
1,0,1,1,0,1,0,1,0,0,1,-34.68439332
1,1,1,0,0,1,0,1,0,1,1,25.1993101
0,0,1,1,1,0,0,0,0,1,1,-26.6711647
0,0,1,1,1,0,1,1,0,0,1,34.20290655
1,1,1,0,0,1,0,0,1,1,1,-71.43877454
1,0,1,1,0,0,0,0,1,0,1,-196.5208298
0,1,1,0,0,0,0,0,0,1,1,-118.2407627
1,1,1,1,0,1,1,1,1,1,1,98.87947737
0,0,1,1,1,1,1,1,1,0,1,104.2103536
1,1,1,0,0,1,0,0,1,0,1,-24.46625437
1,0,1,0,0,1,1,1,1,0,1,157.9700054
1,0,1,1,0,0,1,0,1,1,1,-65.92462898
0,0,1,0,0,1,1,1,1,1,1,4.922427926
0,1,1,1,1,1,0,1,0,1,1,65.52541079
0,1,1,1,0,1,1,0,1,0,1,136.2295879
1,0,1,0,1,1,1,1,0,1,1,173.1638567
1,1,1,1,0,1,0,1,0,1,1,17.13301085
1,0,1,1,0,1,1,1,1,1,1,118.3314165
0,1,1,0,1,0,0,1,0,0,1,-35.88528989
1,0,1,0,1,0,0,0,0,0,1,-203.5473388
0,0,1,1,1,1,1,0,0,0,1,43.78970828
0,1,1,1,1,0,1,1,0,1,1,31.65207394
1,0,1,0,0,0,0,1,0,1,1,-93.85695282
0,1,1,1,1,0,1,0,0,0,1,-91.74305194
1,0,1,1,0,0,0,1,1,1,1,-84.79843279
1,1,1,1,0,0,1,0,1,0,1,-39.10995788
1,0,1,1,0,1,0,1,0,1,1,-19.51103114
0,0,1,1,1,1,1,1,0,0,1,65.82223314
1,1,1,0,1,1,1,1,1,1,1,157.1986219
1,0,1,0,0,1,0,0,1,0,1,-76.52286863
0,1,1,1,0,0,0,0,1,0,1,-213.9456892
1,0,1,0,1,1,0,1,0,1,1,67.23760965
1,1,1,1,1,0,0,1,1,1,1,-33.94278315
0,1,1,0,1,0,0,0,1,0,1,-130.6773284
0,1,1,1,0,0,1,0,1,0,1,-79.65287013
1,1,1,0,1,1,0,0,0,0,1,-51.36093693
1,0,1,1,1,1,1,0,0,1,1,112.0821238
0,0,1,1,1,0,1,0,1,0,1,-19.82843364
0,0,1,1,0,0,0,1,1,1,1,-364.9733022
1,0,1,1,1,1,1,0,1,1,1,94.4005876
1,1,1,0,0,0,1,1,1,0,1,-36.98919186
1,0,1,0,1,1,0,0,0,1,1,-38.31167407
1,0,1,1,1,0,1,1,1,1,1,52.93932981
1,1,1,1,0,1,1,1,1,1,1,121.2592213
0,0,1,1,0,1,0,1,1,1,1,90.29085165
1,0,1,0,1,0,0,0,0,1,1,-169.258233
0,0,1,0,1,0,1,1,0,0,1,37.43539582
0,1,1,1,1,0,1,1,0,1,1,-120.0430825
0,0,1,0,0,0,1,0,1,1,1,-69.90569858
1,0,1,0,1,0,0,1,1,0,1,0.491482815
1,0,1,0,0,0,1,1,1,0,1,0.23591295
1,1,1,0,1,1,1,1,0,1,1,213.8742965
1,1,1,0,1,1,0,1,0,0,1,-14.82708717
1,1,1,1,1,1,0,1,0,1,1,93.50255515
1,1,1,0,0,1,1,1,1,0,1,81.3207156
0,0,1,0,1,0,0,1,0,1,1,2.545626728
0,0,1,0,0,1,1,0,0,0,1,-32.63225893
0,0,1,1,0,1,1,1,1,0,1,151.2220257
1,0,1,1,0,1,1,0,1,1,1,34.83017073
0,0,1,0,0,1,0,0,0,0,1,-74.43468064
1,0,1,0,1,1,0,0,0,0,1,-60.31764289
0,0,1,0,1,0,0,0,1,0,1,-51.97019385
0,0,1,1,1,0,1,1,0,0,1,209.1820478
0,0,1,0,0,0,0,1,1,1,1,18.07451409
1,0,1,1,0,0,1,1,1,1,1,-31.13816351
1,0,1,0,1,0,0,1,0,0,1,4.885008383
0,1,1,0,1,1,0,1,1,0,1,113.5591068
0,1,1,0,1,1,0,1,1,0,1,33.97891292
1,1,1,1,1,1,0,1,1,0,1,94.03772167
0,0,1,0,1,1,0,0,0,1,1,-71.66473991
0,1,1,1,1,0,0,0,0,1,1,-30.83730418
1,1,1,1,0,1,0,0,0,1,1,4.052115178
1,1,1,1,0,0,1,1,1,0,1,38.06845423
0,1,1,0,1,1,1,1,1,1,1,120.815939
0,1,1,0,1,0,0,1,0,0,1,-88.84007767
0,1,1,1,0,1,0,1,1,0,1,23.42605337
1,1,1,0,1,1,0,1,1,1,1,0.899435281
0,1,1,0,0,0,0,1,1,0,1,2.131010598
1,0,1,1,1,1,1,0,0,0,1,153.0778108
0,0,1,1,0,0,0,1,0,1,1,-192.3713905
0,0,1,0,0,1,0,0,0,1,1,-150.1692499
1,1,1,0,0,0,1,0,1,0,1,-5.022282807
1,0,1,0,0,1,0,1,0,0,1,-48.81648629
0,0,1,1,0,1,1,1,1,0,1,123.8017328
0,0,1,1,0,1,0,0,1,1,1,-64.45301649
0,1,1,1,0,1,1,1,0,0,1,95.68112875
1,0,1,0,1,1,0,1,1,0,1,98.4445991
0,0,1,0,0,0,0,0,0,1,1,-71.71593887
0,0,1,1,1,0,1,0,1,1,1,34.24739939
0,0,1,0,1,1,1,1,0,1,1,195.7586354
0,0,1,1,0,0,0,0,0,1,1,-98.53193956
1,1,1,0,0,0,1,1,1,0,1,-13.43087678
0,0,1,1,1,0,0,0,0,1,1,-120.6718611
1,1,1,1,0,1,0,0,0,1,1,-50.80947542
0,0,1,0,0,1,0,1,0,1,1,-43.68153498
0,0,1,1,1,0,1,0,1,0,1,-23.97063271
1,0,1,1,0,1,1,0,0,1,1,68.18324138
0,1,1,0,1,1,0,0,1,1,1,71.40664157
1,1,1,0,0,0,1,0,1,0,1,-265.0392724
0,1,1,0,1,1,0,0,0,0,1,-15.45670474
1,1,1,0,1,0,0,0,1,0,1,-33.67033561
0,0,1,0,0,0,1,0,0,0,1,-91.64265956
0,1,1,0,1,0,1,0,1,1,1,36.78472503
0,0,1,1,1,0,0,1,1,0,1,42.84841427
1,0,1,1,1,0,0,1,0,1,1,20.51188748
1,0,1,0,0,1,0,1,1,0,1,-34.50139959
1,0,1,0,0,1,1,1,0,0,1,66.08205113
1,1,1,0,1,1,1,0,0,0,1,29.94643663
0,1,1,1,0,1,1,0,1,0,1,14.69353393
1,1,1,0,1,0,1,0,1,0,1,-13.45477485
0,1,1,0,0,1,1,0,1,0,1,-27.37778829
0,1,1,1,1,0,0,1,1,1,1,-13.0855047
0,1,1,0,0,0,1,0,1,0,1,-163.9393071
0,1,1,0,1,1,0,0,0,0,1,-18.37104457
0,0,1,1,0,0,1,0,0,1,1,-167.875788
0,0,1,1,0,0,1,0,1,0,1,-56.07153907
1,1,1,0,1,0,1,0,0,0,1,-81.08892054
1,1,1,1,1,1,1,1,0,1,1,157.4371706
0,0,1,1,1,1,1,1,1,1,1,72.96310077
0,0,1,0,0,1,1,0,1,0,1,5.607933602
0,0,1,0,0,0,0,0,0,0,1,-69.10840976
0,1,1,1,1,0,0,1,0,0,1,-57.23764638
1,0,1,0,1,0,0,1,0,0,1,-9.395387745
1,0,1,1,0,1,1,1,0,1,1,76.38707698
0,0,1,1,0,0,0,1,0,0,1,-66.54216352
0,1,1,1,1,1,0,1,0,0,1,77.64837435
0,1,1,1,0,0,0,1,1,1,1,-51.52947782
1,0,1,0,0,0,0,0,1,0,1,-71.34392976
1,0,1,1,0,0,0,0,1,0,1,-86.48158568
0,0,1,1,0,0,1,1,1,0,1,65.36635
1,0,1,0,1,0,1,1,0,0,1,-5.196358389
1,0,1,0,1,1,1,0,1,0,1,118.7245801
0,1,1,0,0,0,0,1,0,0,1,-171.368781
1,1,1,1,0,1,1,1,1,0,1,41.86485987
0,1,1,1,1,0,0,0,1,0,1,-68.98604366
1,1,1,1,1,1,1,1,1,0,1,104.4091538
0,0,1,1,1,1,0,1,0,0,1,44.97551178
1,0,1,1,1,1,0,0,1,0,1,91.4012819
0,1,1,1,0,1,1,1,0,1,1,78.64978175
0,1,1,1,1,0,0,1,0,0,1,-1.911952678
0,1,1,1,0,1,0,1,1,0,1,121.2920411
0,0,1,0,1,1,1,1,0,1,1,76.55394771
1,1,1,1,0,0,1,1,1,1,1,46.47336125
0,0,1,1,1,0,0,1,1,0,1,5.386998857
1,0,1,0,1,1,1,0,1,1,1,90.6771515
0,1,1,1,1,0,1,1,1,0,1,58.58330672
0,0,1,1,1,1,0,0,1,0,1,-31.11390437
1,0,1,1,1,1,0,0,1,1,1,58.0014598
0,1,1,1,0,0,0,1,0,0,1,-90.47550721
1,1,1,1,1,1,1,0,0,1,1,23.23418931
1,0,1,1,1,0,1,0,1,1,1,84.43519819
1,0,1,0,0,1,1,0,1,0,1,-32.42096508
0,0,1,0,0,1,0,0,1,1,1,16.39179112
1,0,1,1,0,0,0,1,0,0,1,-34.66630794
1,0,1,1,1,1,1,1,1,0,1,170.5855936
0,1,1,0,1,0,0,1,1,1,1,16.76011341
0,1,1,0,1,0,1,0,0,1,1,-87.89791468
0,0,1,0,1,0,1,1,0,1,1,51.83197122
0,0,1,1,0,0,1,1,0,0,1,32.21664051
0,0,1,1,0,1,0,1,1,0,1,35.23672046
1,0,1,0,0,1,1,1,1,0,1,169.1119059
0,0,1,0,1,0,0,1,1,1,1,-117.4209145
1,0,1,0,0,1,1,0,0,0,1,95.63710615
1,0,1,0,0,0,1,0,1,0,1,-89.77819894
0,0,1,1,0,1,0,1,1,0,1,-60.18626212
0,1,1,0,1,1,1,0,0,0,1,166.9230587
1,1,1,1,1,0,1,1,0,0,1,105.0801059
1,0,1,1,1,0,1,1,1,0,1,97.65741869
0,1,1,1,1,0,0,1,0,0,1,-52.52984685
1,0,1,0,1,0,1,0,0,0,1,11.08363423
1,0,1,1,1,1,0,1,1,1,1,53.66571886
1,0,1,0,1,1,0,0,0,0,1,-28.89100746
1,1,1,1,1,0,0,1,1,0,1,-37.22054765
1,1,1,1,1,1,1,0,1,0,1,204.735403
0,1,1,1,1,0,0,0,0,1,1,-113.0126955
0,1,1,1,0,1,0,0,1,0,1,-48.28904396
1,1,1,1,1,0,1,1,1,0,1,163.9719786
0,1,1,0,0,1,1,1,0,1,1,-2.974177392
1,1,1,1,1,1,0,1,0,1,1,55.63962259
0,1,1,1,0,1,1,0,0,1,1,142.965447
0,0,1,1,0,0,1,0,1,1,1,1.013684865
0,1,1,0,1,1,0,1,1,1,1,-17.59543053
1,1,1,0,0,1,0,0,0,0,1,-159.0153978
0,1,1,1,0,0,0,0,0,0,1,-92.07622763
0,1,1,0,0,0,1,0,1,1,1,-189.3973041
0,1,1,0,1,1,1,1,0,1,1,173.4180483
0,1,1,1,1,0,1,1,1,1,1,54.74114977
0,0,1,0,0,0,1,0,0,0,1,-94.53026109
0,1,1,1,0,0,0,1,0,1,1,-106.234089
0,0,1,1,0,1,1,1,0,0,1,59.37623211
1,0,1,0,1,1,1,1,0,1,1,91.36390557
0,0,1,1,1,1,0,1,1,0,1,1.238371751
1,0,1,1,0,0,1,1,1,1,1,-2.620041179
1,0,1,1,0,1,0,1,0,0,1,-64.33310404
1,0,1,1,1,1,0,0,1,1,1,-47.72517255
0,1,1,0,0,1,0,0,1,0,1,81.84382713
0,0,1,0,0,0,0,1,1,1,1,-61.16879286
1,1,1,0,0,0,0,1,1,0,1,-130.4176393
0,0,1,1,1,1,1,0,1,0,1,134.9376037
1,1,1,0,0,0,0,0,0,1,1,-192.4777044
0,1,1,0,1,1,1,0,0,1,1,214.4684904
1,1,1,0,1,0,0,1,1,0,1,-33.50624926
1,1,1,1,0,0,0,0,1,1,1,-114.4422842
1,1,1,1,1,1,1,0,0,0,1,124.7495473
1,0,1,0,1,0,0,1,0,1,1,-50.49467261
1,1,1,0,1,0,0,0,0,0,1,-88.40084812
1,0,1,0,1,1,1,0,0,0,1,31.42303214
1,1,1,0,0,0,1,0,0,0,1,-27.95457814
1,0,1,0,1,0,1,0,0,1,1,-148.215805
0,0,1,0,0,0,1,0,0,1,1,-147.8020046
0,0,1,1,1,1,0,1,1,1,1,115.3667508
1,1,1,1,0,1,1,0,0,0,1,68.56230074
0,0,1,1,1,0,1,1,0,1,1,70.54407731
0,0,1,1,1,0,1,0,0,0,1,-9.175554635
1,1,1,1,0,0,1,0,1,1,1,-95.08600439
0,1,1,1,0,1,0,0,1,0,1,14.8709165
1,1,1,1,1,1,0,1,0,0,1,-6.844520134
1,0,1,0,1,1,1,1,1,0,1,113.502805
1,1,1,0,0,1,0,1,1,1,1,85.34342999
0,1,1,0,0,1,1,0,0,1,1,101.5375998
0,0,1,1,1,1,0,1,1,1,1,20.9741418
1,0,1,1,0,0,1,0,0,1,1,4.820639371
0,0,1,0,0,0,0,1,1,1,1,-15.95715615
1,1,1,0,1,1,0,0,1,0,1,61.46261733
0,1,1,0,1,0,1,0,1,0,1,-30.42906508
0,0,1,1,1,0,1,0,0,1,1,48.7292552
0,1,1,1,0,1,1,1,0,1,1,108.4421202
1,0,1,1,1,1,1,0,1,0,1,183.8673199
0,0,1,0,1,0,0,1,0,0,1,-109.0018819
0,0,1,1,1,0,1,0,0,1,1,-16.3049161
1,0,1,1,0,1,0,0,0,0,1,-97.54860677
0,1,1,1,1,1,0,0,0,1,1,98.54374881
1,0,1,0,1,1,1,1,0,0,1,194.7337126
0,0,1,1,0,1,0,1,1,1,1,-30.13015476
1,1,1,1,1,0,0,0,0,0,1,-12.34563166
1,0,1,1,0,0,1,0,0,0,1,-133.292266
1,1,1,1,1,0,1,0,1,1,1,45.44475399
0,0,1,1,0,0,0,1,0,1,1,-93.28688982
1,1,1,0,0,1,1,1,1,1,1,56.55209012
1,1,1,0,0,0,1,1,0,1,1,28.05081839
0,1,1,1,1,0,0,1,0,1,1,-22.67893182
0,1,1,0,1,0,0,1,0,0,1,-89.44115311
1,0,1,1,1,0,0,1,0,0,1,-97.56150633
0,0,1,1,1,1,1,0,1,0,1,161.6246379
1,1,1,0,1,1,0,1,0,0,1,87.63626147
0,0,1,1,1,0,1,1,0,1,1,-41.32139163
1,1,1,1,1,0,1,1,1,1,1,-75.17874419
